BUILDER,House ID,DATE_BUILT,DATE_PRICED,LOCATION,DST_DOCK,DST_CAPITAL,DST_MARKET,DST_TOWER,DST_RIVER,DST_KNIGHT_HS,FRNT_FARM_SZ,GARDEN,RENOVATION,TREE,KING_VISIT,CURSE,N_BED,N_BATH,N_DINING,N_BLESS,DAY_BUILT,MONTH_BUILT,YEAR_BUILT,TIME_BUILT,DAY_PRICED,MONTH_PRICED,YEAR_PRICED,TIME_PRICED,Golden Grains
The_Greens,6e33a59b,-11620658428.0,-11315039608.0,Servant's Premises,15.244983,36.977467,26.11658,155.568791,32.342045,47.54739,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,4.0,123,3,10,1601,2113,11,6,1611,0320,1367874.0
The_Greens,6e33a5a0,-11479503928.0,-11343918748.0,The Mountains,43.326714,16.525046,23.707665,161.468105,3.910277,26.965126,1,0.0,,1.0,0,0.0,4.0,3.0,2.0,143,25,3,1606,1448,11,7,1610,2121,1535424.0
The_Greens,6e33a5a4,-11504195908.0,-11315662588.0,The Mountains,3.420374,56.116057999999995,106.71400200000001,84.494601,33.127883000000004,67.064284,1,,0.0,1.0,0,0.0,3.0,2.0,,104,12,6,1605,1955,3,6,1611,2217,1253272.0
The_Greens,6e33a5ab,-11642488168.0,-11371854808.0,The Mountains,17.896376,61.092151,46.441817,128.649158,15.902114000000001,71.341104,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,3.0,99,24,1,1601,0524,22,8,1609,1320,1286477.0
The_Greens,6e33a5af,-11488962988.0,-11388313288.0,Cursed Land,90.71470500000001,,12.369702,200.040431,65.599052,,1,0.0,0.0,,0,0.0,2.0,3.0,4.0,74,6,12,1605,0317,13,2,1609,0132,1197292.0
The_Greens,6e33a5b1,-11562193468.0,-11282516968.0,The Mountains,128.76407700000001,101.44936700000001,38.524874,22.084879,18.406631,111.55849599999999,-1,0.0,1.0,1.0,0,0.0,4.0,3.0,3.0,59,11,8,1603,1329,21,6,1612,1324,1075838.0
The_Greens,6e33a5b3,-11574024868.0,-11394256048.0,Servant's Premises,9.453525,54.084548,46.684573,44.329907,29.411661,64.554272,-1,0.0,0.0,0.0,0,1.0,3.0,2.0,4.0,106,27,3,1603,1459,6,12,1608,0646,1311017.0
The_Greens,6e33a5c2,-11652184468.0,-11382365968.0,Cursed Land,19.996019,25.162910999999998,28.135415000000002,29.44132,19.804322,35.774487,-1,0.0,0.0,1.0,0,0.0,3.0,4.0,4.0,135,3,10,1600,2359,22,4,1609,2134,1423818.0
The_Greens,6e33a5c4,-11675361568.0,-11361047488.0,Servant's Premises,25.889064,32.873795,17.618954000000002,119.80225700000001,11.76328,43.823315,-1,0.0,0.0,1.0,0,0.0,2.0,,4.0,127,9,1,1600,1754,25,12,1609,1522,1347120.0
The_Greens,6e33a5d4,-11592346888.0,-11302564408.0,The Mountains,54.35864599999999,,11.595271,212.199204,25.040051000000002,,-1,0.0,0.0,,0,0.0,4.0,3.0,2.0,74,27,8,1602,1332,2,11,1611,1240,1219760.0
The_Greens,6e33a5db,-11482001968.0,-11447870848.0,The Mountains,110.23591599999999,41.690090000000005,4.770721,37.07379,22.381387,52.667126,-1,0.0,0.0,0.0,0,1.0,3.0,2.0,3.0,118,24,2,1606,1654,26,3,1607,1746,1406991.0
The_Greens,6e33a5df,-11482939948.0,-11432892448.0,King's Landing,52.762285999999996,16.983437,37.70935,47.828582,17.740560000000002,27.349927,-1,0.0,,0.0,0,1.0,4.0,,2.0,143,13,2,1606,2021,16,9,1607,0226,1560048.0
The_Greens,6e33a5e3,-11552352088.0,-11414183068.0,King's Landing,8.322191,27.995526,31.256957,19.854034,9.776257000000001,38.384574,-1,0.0,1.0,0.0,0,1.0,2.0,2.0,2.0,132,3,12,1603,1112,19,4,1608,1529,1471873.0
The_Greens,6e33a5e6,-11596338028.0,-11294450968.0,The Mountains,16.199803,2.0006310000000003,67.221112,115.044335,5.2038269999999995,12.608716000000001,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,4.0,158,12,7,1602,0853,4,2,1612,1024,1484510.0
The_Greens,6e33a5e9,-11525395168.0,-11450992948.0,Cursed Land,41.643974,149.854953,126.63751299999998,8.74963,28.735688,160.103306,-1,0.0,0.0,,0,0.0,2.0,3.0,,10,10,10,1604,1114,18,2,1607,1431,714906.0
The_Greens,6e33a5eb,-11470202608.0,-11277759328.0,King's Landing,73.351987,77.37344300000001,,59.32853299999999,20.898946,87.706547,-1,0.0,,1.0,0,0.0,4.0,2.0,4.0,83,11,7,1606,0630,15,8,1612,1458,1286985.0
The_Greens,6e33a5fd,-11624868028.0,-11413710868.0,,60.080886,28.964521,36.215283,78.185913,24.279407,39.408893,1,0.0,0.0,,0,0.0,4.0,4.0,4.0,131,16,8,1601,0353,25,4,1608,0239,1432185.0
The_Greens,6e33a5ff,-11618715268.0,-11412879268.0,Servant's Premises,121.46223700000002,39.961176,35.506665999999996,249.38607400000004,14.659607000000001,50.172494,-1,0.0,0.0,1.0,0,0.0,3.0,2.0,3.0,120,26,10,1601,0859,4,5,1608,1739,1238388.0
The_Greens,6e33a604,-11673880828.0,-11309466148.0,Servant's Premises,77.67538499999999,36.857512,124.385332,50.057024,41.06647,47.007112,1,0.0,0.0,1.0,0,0.0,3.0,2.0,2.0,123,26,1,1600,2113,14,8,1611,1531,1173864.0
The_Greens,6e33a606,-11647354228.0,-11440026928.0,The Mountains,13.025905999999999,24.762218,13.414832,18.945414000000003,13.099132,34.854425,-1,0.0,0.0,1.0,0,,,3.0,4.0,135,28,11,1600,2143,25,6,1607,1238,1501645.0
The_Greens,6e33a60e,-11611502068.0,-11375306248.0,Servant's Premises,87.73525699999999,7.538063,63.60031600000001,114.39363300000001,69.812039,18.264238,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,4.0,152,17,1,1602,2039,13,7,1609,1436,1341539.0
The_Greens,6e33a628,-11593339348.0,-11440969528.0,King's Landing,12.786533,,49.488510999999995,68.049382,27.373882000000002,,-1,0.0,0.0,0.0,0,1.0,,4.0,2.0,74,16,8,1602,0151,14,6,1607,1448,1334879.0
The_Greens,6e33a62f,-11661362428.0,-11425255168.0,Servant's Premises,,4.649037,,88.64638599999999,6.483605000000001,14.783354999999998,-1,0.0,1.0,1.0,0,0.0,3.0,2.0,3.0,155,19,6,1600,1833,13,12,1607,1154,1474184.0
The_Greens,6e33a633,-11604153628.0,-11378282788.0,Servant's Premises,2.582938,53.226298,6.792722,149.142785,69.503249,63.944672,-1,0.0,1.0,1.0,0,0.0,4.0,4.0,2.0,107,12,4,1602,2153,9,6,1609,0347,1273753.0
The_Greens,6e33a638,-11606736328.0,-11408595628.0,Servant's Premises,54.01339599999999,,78.317646,131.325953,35.706795,,1,0.0,0.0,,0,0.0,3.0,2.0,,74,14,3,1602,0028,23,6,1608,0733,1173959.0
The_Greens,6e33a648,-11512945288.0,-11366952028.0,The Mountains,81.034639,3.107195,70.68956700000001,230.156606,29.020754999999998,13.974673999999998,-1,0.0,0.0,1.0,0,0.0,4.0,4.0,4.0,157,3,3,1605,1332,18,10,1609,0713,1492649.0
The_Greens,6e33a652,-11457375928.0,-11349995188.0,King's Landing,24.495797,18.525714,67.781315,78.219616,22.463322,28.964314,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,3.0,141,6,12,1606,1728,2,5,1610,1327,1548773.0
The_Greens,6e33a656,-11510874268.0,-11370603508.0,King's Landing,68.43701800000001,52.534491,57.162532999999996,54.5567,8.498469,62.901703000000005,1,0.0,0.0,1.0,0,0.0,3.0,3.0,3.0,107,27,3,1605,1249,6,9,1609,0055,1399018.0
The_Greens,6e33a659,-11585773648.0,-11270826208.0,The Mountains,,3.6374779999999998,85.915151,66.069935,17.596536999999998,14.332057999999998,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,2.0,156,11,11,1602,1526,3,11,1612,2050,1386705.0
The_Greens,6e33a65b,-11608406428.0,-11380872628.0,,60.326297,31.241024,28.077221999999995,0.245419,79.94753,42.207591,1,0.0,0.0,0.0,0,1.0,3.0,3.0,4.0,129,22,2,1602,1633,10,5,1609,0423,1399303.0
The_Greens,6e33a661,-11507328388.0,-11361198388.0,,92.870292,49.728153000000006,36.298446000000006,36.609504,61.70275899999999,60.712575,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,4.0,110,7,5,1605,1347,23,12,1609,2127,1344597.0
The_Greens,6e33a666,-11532391348.0,-11415625408.0,The Mountains,9.586341000000001,28.172959000000002,,75.57521,35.059465,38.301823,-1,0.0,1.0,1.0,0,0.0,3.0,3.0,4.0,132,21,7,1604,1151,2,4,1608,2250,1480174.0
The_Greens,6e33a67e,-11560912708.0,-11404956808.0,The Mountains,59.598431999999995,8.415258999999999,,102.971103,25.74483,18.551512,-1,0.0,0.0,0.0,0,1.0,4.0,4.0,3.0,152,26,8,1603,0915,4,8,1608,1020,1504631.0
The_Greens,6e33a688,-11475887248.0,-11411860828.0,The Mountains,36.083557,16.778748,62.953393000000005,267.214738,51.298103999999995,27.395836,-1,0.0,1.0,1.0,0,,3.0,,2.0,143,6,5,1606,1126,16,5,1608,1233,1381943.0
The_Greens,6e33a68a,-11579784988.0,-11379806848.0,King's Landing,104.6077,138.17306299999998,9.261141,196.896174,31.308196999999996,148.554732,-1,0.0,0.0,,0,1.0,3.0,2.0,4.0,22,19,1,1603,2257,22,5,1609,1226,879070.0
The_Greens,6e33a695,-11651041168.0,-11342867008.0,The Mountains,43.351687,26.731026,,86.133423,31.583953,36.858777,-1,,0.0,0.0,0,1.0,2.0,4.0,4.0,133,17,10,1600,0534,24,7,1610,0130,1340945.0
The_Greens,6e33a697,-11532175048.0,-11430887788.0,,17.210310999999997,64.29560500000001,18.213518,16.439470999999998,45.18974,74.96431,1,0.0,0.0,1.0,0,0.0,3.0,3.0,2.0,96,23,7,1604,2356,9,10,1607,0717,1347813.0
The_Greens,6e33a69d,-11501932588.0,-11399954608.0,The Mountains,42.589138,6.553006,68.739393,163.93408300000002,26.325540000000004,17.106466,1,0.0,1.0,1.0,0,0.0,4.0,2.0,3.0,153,9,7,1605,0037,1,10,1608,0750,1544184.0
The_Greens,6e33a6ab,-11572987348.0,-11345115688.0,King's Landing,49.011028,34.546819,34.88455,79.75288,0.860468,44.803977,-1,0.0,0.0,1.0,0,0.0,3.0,4.0,4.0,125,8,4,1603,1511,28,6,1610,0052,1474038.0
The_Greens,6e33a6b2,-11628165268.0,-11347891588.0,Cursed Land,7.389232000000001,11.381896000000001,7.329298,29.828104999999997,25.592748,21.806282999999997,-1,0.0,,1.0,0,0.0,2.0,3.0,2.0,149,8,7,1601,2359,26,5,1610,2147,1417971.0
The_Greens,6e33a6c5,-11548779388.0,-11347305088.0,The Mountains,19.208178,21.265056,42.417113,22.724932,48.225877000000004,32.12403,-1,0.0,0.0,1.0,0,,3.0,3.0,4.0,139,13,1,1604,1937,2,6,1610,1642,1479408.0
The_Greens,6e33a6d5,-11527505728.0,-11395863628.0,The Mountains,17.755367,8.970048,94.467409,10.478207000000001,15.018185999999998,19.024658,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,4.0,151,16,9,1604,0058,17,11,1608,1613,1511777.0
The_Greens,6e33a6db,-11633147008.0,-11300087908.0,Servant's Premises,47.22056,26.392847999999997,,121.21113100000001,16.206778,36.874522999999996,1,0.0,0.0,0.0,0,1.0,2.0,3.0,2.0,134,12,5,1601,0810,1,12,1611,0435,1282519.0
The_Greens,6e33a6df,-11568671908.0,-11443602628.0,The Mountains,49.828902,71.304737,99.61448,25.009113,23.572259,81.911948,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,3.0,89,28,5,1603,1355,15,5,1607,0323,1185392.0
The_Greens,6e33a6e7,-11466443488.0,-11327832028.0,Cursed Land,41.918143,44.21581,5.189578,63.574920999999996,6.1222010000000004,54.241136,-1,0.0,,1.0,0,0.0,3.0,2.0,,116,23,8,1606,1842,14,1,1611,0153,1348575.0
The_Greens,6e33a6e9,-11602564528.0,-11367573448.0,The Mountains,36.478206,11.141809,13.716145999999998,131.67640500000002,55.130931000000004,21.566885,0,,,1.0,1,0.0,2.0,3.0,2.0,149,1,5,1602,0718,11,10,1609,0236,1383276.0
The_Greens,6e33a6ee,-11509216708.0,-11413456948.0,The Mountains,,16.590578,79.881248,,47.197558,26.6825,1,0.0,0.0,1.0,0,0.0,3.0,4.0,3.0,143,15,4,1605,1715,28,4,1608,0111,1469091.0
The_Greens,6e33a6f8,-11485886788.0,-11359512868.0,The Mountains,44.983446,34.841596,18.088060000000002,121.602659,37.659211,45.040455,-1,0.0,0.0,1.0,0,0.0,,3.0,4.0,125,10,1,1606,1747,12,1,1610,0939,1406394.0
The_Greens,6e33a6fa,-11671622308.0,-11398000768.0,The Mountains,18.701609,7.33438,134.568874,173.37221399999999,10.124286,17.531414,-1,0.0,1.0,1.0,0,,2.0,4.0,4.0,153,22,2,1600,0035,23,10,1608,2234,1380770.0
The_Greens,6e33a704,-11503909768.0,-11441772688.0,Servant's Premises,35.23854,36.390275,89.647613,112.589673,0.7096680000000001,46.847527,0,,0.0,1.0,1,0.0,3.0,3.0,4.0,124,16,6,1605,0324,5,6,1607,0742,1382922.0
The_Greens,6e33a710,-11564726728.0,-11298578128.0,The Mountains,32.783049,37.870242,4.24148,156.599155,27.834229999999998,48.220415,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,3.0,122,13,7,1603,0548,18,12,1611,1558,1389189.0
The_Greens,6e33a71b,-11594142868.0,-11404501408.0,King's Landing,48.471718,19.199023999999998,33.478046,162.645893,3.673032,29.693065999999998,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,4.0,141,6,8,1602,1839,9,8,1608,1650,1548517.0
The_Greens,6e33a725,-11585953888.0,-11386574668.0,The Mountains,23.118923000000002,31.898119,73.229016,103.342342,25.482266,42.734787,-1,0.0,1.0,,0,0.0,3.0,4.0,3.0,128,9,11,1602,1322,5,3,1609,0429,1316864.0
The_Greens,6e33a731,-11482123168.0,-11415282088.0,The Mountains,89.61016,26.886783,101.126212,66.699168,10.953624000000001,37.744417,-1,0.0,0.0,1.0,0,0.0,3.0,3.0,4.0,133,23,2,1606,0714,6,4,1608,2212,1425222.0
The_Greens,6e33a744,-11526964528.0,-11361583108.0,King's Landing,60.358299,5.2943940000000005,86.064084,52.821643,15.004167,16.13818,1,0.0,0.0,0.0,0,1.0,3.0,4.0,4.0,155,22,9,1604,0718,19,12,1609,1035,1569560.0
The_Greens,6e33a74a,-11587485628.0,-11307397288.0,Servant's Premises,15.719159,11.273403,20.984084,57.240818999999995,64.63202,22.115167,1,,0.0,0.0,0,1.0,4.0,2.0,2.0,149,22,10,1602,1953,7,9,1611,1412,1444472.0
The_Greens,6e33a765,-11538349108.0,-11445045568.0,The Mountains,74.585185,68.09839699999999,,255.77406299999998,41.359838,78.14698800000001,-1,0.0,0.0,,0,0.0,3.0,,4.0,92,13,5,1604,1255,28,4,1607,1034,1147493.0
The_Greens,6e33a778,-11658388768.0,-11318051668.0,King's Landing,0.869767,22.443209,95.980547,90.092324,44.986746000000004,33.216241,-1,0.0,,1.0,0,0.0,4.0,4.0,2.0,138,24,7,1600,0434,7,5,1611,0639,1385220.0
The_Greens,6e33a77f,-11673282028.0,-11419265008.0,Cursed Land,2.913882,39.060905,,10.091853,19.024343,49.470296999999995,-1,0.0,0.0,,0,0.0,3.0,2.0,4.0,121,2,2,1600,1933,20,2,1608,1950,1302301.0
The_Greens,6e33a790,-11458271248.0,-11355844108.0,,27.316407,12.602986,30.975482,81.754028,19.154158,23.242991,1,,0.0,,0,0.0,3.0,4.0,2.0,147,26,11,1606,0846,23,2,1610,2045,1494767.0
The_Greens,6e33a795,-11538113548.0,-11347033108.0,The Mountains,96.362942,10.206031,15.495145999999998,48.595477,3.32922,20.667326,-1,,0.0,,0,0.0,2.0,4.0,,150,16,5,1604,0621,5,6,1610,2015,1407391.0
The_Greens,6e33a79a,-11592986428.0,-11409634708.0,King's Landing,34.430341,39.894503,5.130713,56.587626,1.671034,50.450542999999996,-1,0.0,0.0,0.0,0,1.0,3.0,2.0,3.0,120,20,8,1602,0353,11,6,1608,0655,1462762.0
The_Greens,6e33a7a0,-11673979048.0,-11435196508.0,Servant's Premises,84.16236500000001,25.604710999999998,,183.191572,1.2162709999999999,36.487124,0,,0.0,1.0,1,0.0,3.0,2.0,2.0,134,25,1,1600,1756,20,8,1607,1025,1286979.0
The_Greens,6e33a7a3,-11604542548.0,-11307582148.0,Servant's Premises,121.539666,29.111178999999996,29.667659000000004,118.909365,4.073628,39.883783,-1,,0.0,,0,0.0,3.0,3.0,2.0,131,8,4,1602,0951,5,9,1611,1051,1227674.0
The_Greens,6e33a7b9,-11616833428.0,-11360480728.0,Cursed Land,9.198867,11.765489,5.680224,23.089962,20.856006,21.845668,-1,,0.0,,0,0.0,3.0,2.0,,148,17,11,1601,0343,1,1,1610,0448,1399401.0
The_Greens,6e33a7bc,-11625932428.0,-11448058528.0,The Mountains,0.863368,71.110362,53.349953,178.815527,24.856016,81.939601,-1,0.0,1.0,1.0,0,0.0,2.0,4.0,4.0,89,3,8,1601,2013,24,3,1607,1338,1223974.0
The_Greens,6e33a7d7,-11671808068.0,-11275584148.0,The Mountains,,22.950907,37.357278,105.38615800000001,9.754634,33.908242,-1,,1.0,1.0,0,,2.0,4.0,3.0,137,19,2,1600,2059,9,9,1612,1911,1341231.0
The_Greens,6e33a7dc,-11642773288.0,-11306372188.0,Servant's Premises,35.764553,29.097275,39.351094,99.471401,11.792644000000001,39.141028999999996,-1,0.0,0.0,1.0,0,0.0,2.0,4.0,4.0,131,20,1,1601,2212,19,9,1611,1057,1342184.0
The_Greens,6e33a7de,-11561998048.0,-11277651448.0,The Mountains,124.390699,17.688793,68.73970899999999,22.151674,16.341760999999998,28.232352000000002,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,4.0,142,13,8,1603,1946,16,8,1612,2056,1426644.0
The_Greens,6e33a7e7,-11559311968.0,-11433535228.0,The Mountains,101.296813,11.235242999999999,13.371552,112.863074,56.305723,21.446524,1,0.0,,1.0,0,0.0,3.0,3.0,4.0,149,13,9,1603,2154,8,9,1607,1553,1518795.0
The_Greens,6e33a7ec,-11605792888.0,-11276849068.0,Cursed Land,9.936048,11.97724,4.3598040000000005,101.105846,34.447113,22.43542,1,0.0,1.0,1.0,0,0.0,4.0,3.0,3.0,148,24,3,1602,2232,26,8,1612,0349,1479068.0
The_Greens,6e33a7f0,-11473313368.0,-11322924088.0,,81.00734,35.939933,81.71001899999999,135.81056999999998,30.275267,46.683156,-1,0.0,1.0,1.0,0,0.0,3.0,2.0,4.0,124,5,6,1606,0624,11,3,1611,2112,1332775.0
The_Greens,6e33a7f2,-11538860248.0,-11323613368.0,King's Landing,22.417718,17.547003,,253.95958,65.895966,27.734676,-1,0.0,0.0,1.0,0,0.0,,4.0,3.0,142,7,5,1604,1456,3,3,1611,2144,1377001.0
The_Greens,6e33a7f9,-11472788548.0,-11402953108.0,The Mountains,5.275109,73.587898,42.462590999999996,120.955199,41.046864,83.69261,-1,0.0,0.0,1.0,0,0.0,3.0,2.0,2.0,86,11,6,1606,0811,27,8,1608,1455,1239256.0
The_Greens,6e33a80a,-11634473068.0,-11392471108.0,The Mountains,93.517156,112.824898,6.973035,119.899526,30.610878000000003,123.183224,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,4.0,47,26,4,1601,2349,26,12,1608,2235,1076387.0
The_Greens,6e33a813,-11550805888.0,-11386362748.0,The Mountains,,58.538284,119.66991499999999,111.92878400000001,14.679041,68.894863,1,0.0,1.0,1.0,0,0.0,3.0,3.0,4.0,101,21,12,1603,0842,7,3,1609,1521,1273852.0
The_Greens,6e33a817,-11458407808.0,-11410331968.0,The Mountains,10.522915,1.6513330000000002,82.439578,7.698338000000001,12.297402,12.558813,-1,0.0,,1.0,0,0.0,3.0,,4.0,158,24,11,1606,1850,3,6,1608,0514,1624838.0
The_Greens,6e33a820,-11517934588.0,-11434065388.0,King's Landing,79.96379300000001,124.449474,30.258562,,64.256289,134.665978,1,0.0,0.0,,0,0.0,3.0,3.0,3.0,36,4,1,1605,1937,2,9,1607,1237,1007382.0
The_Greens,6e33a831,-11464439488.0,-11399004088.0,,34.526505,7.027050999999999,21.610417,33.258404,70.805021,17.937777,-1,0.0,1.0,1.0,0,0.0,2.0,3.0,2.0,153,15,9,1606,2322,12,10,1608,0752,1497695.0
The_Greens,6e33a835,-11655756028.0,-11399192848.0,The Mountains,,26.239684999999998,126.112812,43.870779999999996,31.440896999999996,36.299585,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,2.0,134,23,8,1600,1553,10,10,1608,0326,1325291.0
The_Greens,6e33a83a,-11469639388.0,-11319409048.0,Servant's Premises,65.009217,19.037736,82.096944,231.67515600000002,30.810021999999996,29.706343,-1,0.0,1.0,1.0,0,0.0,4.0,4.0,4.0,141,17,7,1606,1857,21,4,1611,1336,1392527.0
The_Greens,6e33a83c,-11641618768.0,-11291527408.0,King's Landing,7.081430999999999,96.213651,25.273474,14.066548000000001,22.730804,106.681506,0,,0.0,1.0,1,,2.0,2.0,,64,3,2,1601,0654,9,3,1612,0630,1094879.0
The_Greens,6e33a843,-11491107508.0,-11297061268.0,Servant's Premises,75.603747,3.4519260000000003,17.156367000000003,106.68995,30.582148999999998,13.963234,-1,0.0,0.0,,0,0.0,3.0,2.0,4.0,157,11,11,1605,0735,5,1,1612,0519,1444777.0
The_Greens,6e33a857,-11629476808.0,-11425419508.0,The Mountains,22.131522,109.267394,74.170737,161.733183,35.122879,119.313934,0,,0.0,1.0,1,0.0,,4.0,2.0,51,23,6,1601,1940,11,12,1607,1415,943587.0
The_Greens,6e33a866,-11632908508.0,-11386411708.0,Servant's Premises,35.061073,100.981549,9.234975,39.548640999999996,52.320254999999996,111.022228,0,,0.0,1.0,1,0.0,2.0,3.0,4.0,59,15,5,1601,0225,7,3,1609,0145,1059175.0
The_Greens,6e33a881,-11597702368.0,-11303795788.0,Cursed Land,55.225014,111.03885,58.976580000000006,113.45371399999999,62.070482999999996,121.34935800000001,1,0.0,1.0,1.0,0,0.0,2.0,2.0,2.0,49,26,6,1602,1354,19,10,1611,0637,868013.0
The_Greens,6e33a886,-11473225108.0,-11291844568.0,The Mountains,14.255723000000001,103.349767,45.490415999999996,81.417573,45.025261,113.385903,-1,,1.0,1.0,0,0.0,3.0,4.0,2.0,57,6,6,1606,0655,5,3,1612,1424,1078611.0
The_Greens,6e33a88f,-11567930908.0,-11314859008.0,The Mountains,29.328433,60.19259,4.146962,21.316848,14.731914999999999,70.749099,1,0.0,0.0,1.0,0,0.0,,3.0,3.0,100,6,6,1603,0345,13,6,1611,0530,1334756.0
The_Greens,6e33a895,-11525696308.0,-11336897968.0,King's Landing,11.609705,38.806999,31.046629,136.603532,18.321873999999998,49.66903,-1,0.0,,1.0,0,0.0,4.0,4.0,4.0,121,6,10,1604,2335,1,10,1610,0334,1493650.0
The_Greens,6e33a8ab,-11660268688.0,-11445875908.0,King's Landing,73.290205,14.684976999999998,47.524952,86.620847,15.275049,25.525098,1,0.0,,1.0,0,0.0,4.0,4.0,4.0,145,2,7,1600,1022,18,4,1607,1955,1577590.0
The_Greens,6e33a8b0,-11488102828.0,-11364180028.0,King's Landing,97.861176,50.690414000000004,17.256778,59.626234,36.900649,60.781116000000004,-1,0.0,,,0,0.0,2.0,,3.0,109,16,12,1605,0213,19,11,1609,0913,1280975.0
The_Greens,6e33a8b5,-11472376948.0,-11399631028.0,The Mountains,,108.753428,59.527575,88.096752,16.0805,119.723995,-1,0.0,1.0,1.0,0,0.0,3.0,,4.0,51,16,6,1606,0231,5,10,1608,0143,1129949.0
The_Greens,6e33a8ba,-11538196408.0,-11452446628.0,,44.700255,16.213217,82.21645500000001,37.878318,27.086745,26.750590000000003,-1,0.0,0.0,,0,0.0,2.0,2.0,4.0,144,15,5,1604,0720,1,2,1607,1843,1413229.0
The_Greens,6e33a8bf,-11553311188.0,-11319586768.0,King's Landing,18.01318,,31.912153999999997,95.936658,31.564804,,-1,,1.0,1.0,0,0.0,4.0,3.0,4.0,74,22,11,1603,0847,19,4,1611,1214,1429186.0
The_Greens,6e33a8c4,-11664578428.0,-11317212688.0,,17.735049,45.873358,45.821635,18.142929000000002,3.8480519999999996,56.050112,-1,,0.0,,0,0.0,4.0,,4.0,114,13,5,1600,1313,16,5,1611,2342,1327714.0
The_Greens,6e33a8c6,-11608499668.0,-11340717688.0,Cursed Land,3.017988,35.307027000000005,62.026348999999996,246.915681,38.383602,45.990763,1,,0.0,1.0,0,0.0,3.0,4.0,3.0,125,21,2,1602,1439,17,8,1610,2232,1273168.0
The_Greens,6e33a8cb,-11459580928.0,-11313195688.0,The Mountains,6.316767,42.794124,66.461088,50.087117,62.676729,53.599306999999996,-1,0.0,0.0,1.0,0,0.0,4.0,2.0,2.0,117,11,11,1606,0458,2,7,1611,1132,1346182.0
The_Greens,6e33a8d3,-11514982228.0,-11278941508.0,The Mountains,31.670328,62.286618000000004,16.043798000000002,209.736827,31.5302,72.882149,-1,,1.0,,0,0.0,3.0,4.0,3.0,98,7,2,1605,2343,1,8,1612,2235,1184561.0
The_Greens,6e33a8dc,-11479429108.0,-11291659528.0,The Mountains,5.687026,53.801058999999995,31.824106,22.375788,22.895213000000002,64.173645,-1,0.0,0.0,1.0,0,0.0,2.0,,3.0,106,26,3,1606,1135,7,3,1612,1748,1332782.0
The_Greens,6e33a8e2,-11521139548.0,-11372358028.0,The Mountains,9.290102000000001,44.591922,53.546503,115.62131000000001,16.74331,54.642936999999996,1,0.0,0.0,1.0,0,0.0,2.0,4.0,3.0,115,28,11,1604,1721,16,8,1609,1733,1376115.0
The_Greens,6e33a8ed,-11622626008.0,-11348695168.0,The Mountains,59.008559999999996,3.865104,,51.817608,47.732906,14.853918,-1,0.0,0.0,1.0,0,0.0,,,3.0,156,11,9,1601,0240,17,5,1610,1434,1422523.0
The_Greens,6e33a8f4,-11634665968.0,-11403919228.0,King's Landing,10.251662,8.735553999999999,102.330659,137.574611,10.531168,19.119189000000002,1,0.0,0.0,,0,1.0,4.0,4.0,2.0,151,24,4,1601,1814,16,8,1608,1033,1442820.0
The_Greens,6e33a8fe,-11633540548.0,-11286867868.0,,,144.339504,35.789946,14.771614000000001,24.270081,154.39908400000002,-1,0.0,0.0,,0,0.0,2.0,4.0,3.0,16,7,5,1601,1851,2,5,1612,0449,806558.0
The_Greens,6e33a90b,-11628800428.0,-11317267288.0,Servant's Premises,80.202842,50.966105,,150.828321,22.15018,61.121466000000005,-1,0.0,0.0,1.0,0,0.0,3.0,3.0,2.0,109,1,7,1601,1533,16,5,1611,0832,1168681.0
The_Greens,6e33a920,-11499320488.0,-11408828908.0,Cursed Land,44.368479,20.138178,13.576339,125.70079199999999,73.096296,30.422340000000002,-1,0.0,0.0,,0,0.0,2.0,2.0,4.0,140,8,8,1605,0612,20,6,1608,1445,1332391.0
The_Greens,6e33a93d,-11498818828.0,-11435770948.0,Servant's Premises,54.843936,7.969385000000001,3.033377,281.885535,9.959508999999999,18.649808,-1,0.0,0.0,1.0,0,0.0,4.0,3.0,2.0,152,14,8,1605,0133,13,8,1607,1851,1509780.0
The_Greens,6e33a944,-11511162328.0,-11390240488.0,The Mountains,13.837113,,,128.003206,33.159040999999995,,-1,0.0,1.0,,0,0.0,4.0,3.0,3.0,74,24,3,1605,0448,21,1,1609,1812,1321727.0
The_Greens,6e33a94b,-11618672668.0,-11356498588.0,The Mountains,67.149934,43.167033,39.678193,129.848288,30.124754,53.359213000000004,-1,0.0,0.0,1.0,0,0.0,2.0,2.0,4.0,117,26,10,1601,2049,16,2,1610,0657,1282353.0
