ID,TIMESTAMP,STARTING_LATITUDE,STARTING_LONGITUDE,DESTINATION_LATITUDE,DESTINATION_LONGITUDE,VEHICLE_TYPE,TOTAL_LUGGAGE_WEIGHT,WAIT_TIME,TRAFFIC_STUCK_TIME,DISTANCE,FARE
14413,2015-02-09 12:35:18,13.072413,77.709024,13.040074,77.691218,Taxi non ac,15.0,1.0,1,34,354.56
14414,2015-04-26 18:09:49,13.098247,77.460865,12.869052,77.614205,AC Bus,,,47,40,37.56
14415,2016-07-23 02:25:02,28.582121,77.166004,28.65016,77.042387,Mini Bus,,,14,47,67.51
14416,2016-01-08 01:25:54,13.082973,77.520242,12.98308,77.51389,ac bus,,,71,45,38.65
14417,2016-09-27 10:52:44,13.049607,80.233014,12.933321,80.167165,bus,,,63,48,1876.0
14418,2016-01-25 14:19:53,13.078224,80.162663,13.13957,80.192571,mini bus,,,2,31,39.89
14419,2016-10-11 13:10:48,13.135847,77.6981,12.916172,77.642771,Metro,,,25,36,32.78
14420,2016-03-22 00:07:09,13.072918,77.594454,12.993342,77.64941,Ac Bus,,,27,24,37.9
14421,2015-07-11 11:39:48,13.114754,80.190843,12.977281,80.141185,Metro,,,73,48,36.46
14422,2016-11-27 12:22:29,25.274002,83.017331,25.341113,82.962081,AUTO RICKSHAW,,,52,28,419.64
14423,2015-04-22 08:31:52,25.365192,83.000626,25.380023,83.000733,Bus,,,49,33,66.79
14424,2016-06-23 03:16:49,22.530434,88.415068,22.553964,88.395106,Taxi Non AC,1.0,6.0,41,27,389.52
14425,2016-12-25 04:21:33,22.630775,88.443669,22.490727,88.407183,Taxi AC,8.0,17.0,20,48,770.27
14426,2015-01-25 18:59:21,22.548893,88.39878,22.63652,88.422589,Metro,,,15,18,23.2
14427,2015-12-28 23:24:20,12.99549,80.168596,12.884358,80.218475,Ac Bus,,,49,25,36.76
14428,2015-03-02 07:53:04,22.696119,88.380891,22.661399,88.395181,taxi ac,20.0,7.0,2,7,114.74
14429,2016-12-02 05:01:14,28.766608,77.103363,28.640686,76.989078,Metro,,,33,19,40.73
14430,2015-05-01 05:59:53,19.091352,72.857147,19.148053,72.869533,mini Bus,,,7,46,54.37
14431,2015-04-22 21:37:08,12.885678,80.18919,13.13117,80.219203,Taxi AC,30.0,18.0,48,37,513.15
14432,2016-02-14 23:18:09,13.161383,80.21011,13.197607,80.226861,AC bus,,,48,48,39.46
14433,2016-11-26 04:59:38,22.496218,88.428224,22.615192,88.437909,Taxi AC,9.0,10.0,40,28,465.92
14434,2015-10-24 17:23:20,13.16382,80.142614,13.043706,80.178545,Metro,,,11,17,17.19
14435,2015-02-26 05:11:03,12.991701,80.167857,13.01956,80.137833,Metro,,,3,8,10.17
14436,2016-08-24 05:32:39,13.140305,80.161597,13.085773,80.206157,Mini Bus,,,64,42,31.22
14437,2016-03-03 23:06:54,12.858351,77.704104,13.004733,77.709488,Taxi AC,24.0,15.0,20,41,577.32
14438,2015-05-24 01:02:09,12.977109,80.156935,12.94762,80.259131,bus,,,35,42,23.5
14439,2015-02-21 18:46:49,22.458045,88.381367,22.634482,88.435902,Metro,,,39,38,40.11
14440,2016-09-12 09:56:20,12.931665,80.186048,13.153393,80.243198,Metro,,,32,34,29.48
14441,2016-04-19 14:00:20,28.756451,77.210492,28.626042,77.003094,metro,,,40,46,72.87
14442,2016-07-11 22:58:13,19.022224,72.852887,19.217907,72.852191,taxi ac,28.0,2.0,30,36,801.96
14443,2015-12-19 08:28:02,25.347303,82.996805,25.303505,82.969308,Auto rickshaw,,,35,24,507.33
14444,2016-01-02 06:44:17,28.567786,76.963509,28.742083,77.202432,Taxi non Ac,24.0,12.0,33,36,825.05
14445,2015-03-20 01:04:45,12.921635,80.219308,13.069998,80.249993,mini Bus,,,41,24,34.05
14446,2015-08-16 00:45:09,28.748463,77.211536,28.565624,77.151046,Taxi AC,21.0,11.0,20,27,750.34
14447,2015-09-06 19:32:13,13.097034,80.13722,12.994309,80.19016,taxi non Ac,30.0,17.0,11,40,391.76
14448,2015-05-26 22:41:53,19.072251,72.866256,19.041014,72.862042,AC bus,,,13,25,62.51
14449,2015-04-01 23:34:22,25.318665,83.003949,25.317079,82.971283,taxi non Ac,8.0,15.0,20,19,449.16
14450,2015-12-22 14:10:38,28.568775,77.076551,28.750809,77.130834,taxi ac,4.0,7.0,33,25,646.3
14451,2015-12-17 20:08:57,19.168654,72.884187,19.121723,72.846048,Ac Bus,,,3,38,80.97
14452,2016-07-26 23:12:43,25.295588,83.011488,25.337456,83.020031,Taxi Non AC,2.0,13.0,62,32,768.05
14453,2015-07-27 18:03:21,12.958141,80.189842,13.116884,80.15826,Mini Bus,,,58,37,45.4
14454,2016-12-26 05:45:22,12.98244,80.166786,13.182655,80.24436,Ac Bus,,,63,45,36.63
14455,2016-02-20 04:10:02,19.039838,72.878529,19.042095,72.837347,AC Bus,,,53,32,70.92
14456,2015-10-21 20:02:11,12.91246,77.706269,12.972456,77.523153,mini Bus,,,34,30,41.35
14457,2015-06-06 06:27:17,25.341367,82.990326,25.315617,83.012329,AUTO RICKSHAW,,,4,36,787.42
14458,2016-01-11 04:47:32,,,,,AC bus,,,4,36,58.8
14459,2015-06-25 01:14:36,12.844526,77.655197,13.036845,77.581022,mini bus,,,28,26,38.61
14460,2015-05-22 02:23:51,19.211584,72.83666,19.170069,72.849483,Metro,,,32,21,34.75
14461,2015-03-14 19:17:41,13.000139,80.250668,12.992878,80.223889,taxi Non Ac,16.0,1.0,7,34,327.2
14462,2016-01-18 12:30:43,12.954331,80.247575,13.091849,80.176553,Taxi Non AC,24.0,16.0,10,24,243.2
14463,2015-07-25 07:01:43,19.065918,72.870782,19.098553,72.864997,Metro,,,69,38,52.99
14464,2016-01-18 15:49:25,12.924162,77.501533,12.909648,77.530207,metro,,,51,37,32.99
14465,2016-06-01 20:57:32,,,,,Bus,,,17,11,43.89
14466,2016-05-12 05:59:56,28.668095,76.971851,28.627451,77.150954,taxi non Ac,24.0,1.0,37,22,510.09
14467,2015-04-08 11:06:16,13.13279,77.623483,13.120837,77.701354,Taxi AC,11.0,9.0,19,27,348.75
14468,2016-07-28 09:46:27,28.622504,77.217649,28.769726,77.180496,mini bus,,,25,30,79.6
14469,2015-02-15 21:37:29,12.971774,77.47326,13.011546,77.465486,Taxi AC,1.0,4.0,34,27,382.83
14470,2015-10-03 08:58:42,28.588698,77.234146,28.659778,77.193281,taxi ac,7.0,8.0,17,11,313.57
14471,2015-03-07 15:37:03,13.10449,80.203739,12.902766,80.152148,Taxi AC,18.0,1.0,64,36,436.19
14472,2015-05-26 17:14:48,28.678401,77.14731,28.728228,77.174934,AC bus,,,80,43,76.37
14473,2015-08-16 08:25:31,,,,,bus,,,84,46,25.77
14474,2016-01-04 06:28:11,19.167507,72.87357,19.047198,72.855685,Metro,,,20,16,27.53
14475,2015-06-24 00:05:35,25.375042,82.980931,25.306079,82.993808,Taxi AC,13.0,13.0,57,48,1348.55
14476,2016-09-28 03:04:27,12.933792,80.152902,13.052174,80.154945,Taxi Non AC,25.0,7.0,26,22,244.05
14477,2016-10-10 20:44:44,28.725039,76.969463,28.606593,77.050555,Metro,,,25,27,50.14
14478,2015-03-27 07:29:11,19.031815,72.871243,19.199306,72.876483,metro,,,37,23,34.85
14479,2016-03-09 01:37:45,19.203112,72.864475,19.21346,72.871572,taxi non ac,3.0,13.0,42,45,826.36
14480,2016-10-20 09:07:38,12.846925,77.471879,13.020265,77.710613,Metro,,,26,47,38.21
14481,2015-11-25 08:22:29,28.626394,77.028067,28.618588,77.079277,Bus,,,27,48,55.74
14482,2015-10-22 20:47:08,28.569098,77.013521,28.731053,77.09833,AC Bus,,,6,40,72.13
14483,2015-11-23 07:06:29,12.851801,77.672916,,,metro,,,66,42,34.0
14484,2016-12-26 01:35:25,22.551492,88.44635,22.525172,88.412622,taxi Non Ac,19.0,11.0,37,19,278.51
14485,2015-12-28 23:32:12,28.564633,77.06797,28.75327,77.224789,mini Bus,,,71,42,64.33
14486,2015-01-27 03:01:41,28.687375,77.187251,28.693916,77.014541,taxi ac,10.0,3.0,39,47,1291.77
14487,2015-08-22 07:37:03,19.128751,72.846666,19.08161,72.859317,Auto Rickshaw,,,38,20,305.24
14488,2015-10-20 10:57:45,25.337033,83.020744,25.27439,83.009283,taxi ac,12.0,5.0,15,33,814.33
14489,2016-01-13 10:10:18,22.517413,88.394257,22.657662,88.384982,taxi ac,23.0,9.0,55,39,595.73
14490,2016-12-19 23:18:38,12.913158,77.46897,13.017867,77.464516,AC bus,,,24,19,47.17
14491,2015-09-12 20:54:31,19.072975,72.868109,19.165073,72.883131,Mini Bus,,,46,41,51.73
14492,2016-09-10 19:03:14,22.467156,88.443388,22.572311,88.380121,taxi Non ac,9.0,18.0,9,31,380.22
14493,2015-05-16 06:50:04,28.608947,77.107223,28.749626,77.090945,Metro,,,33,33,58.15
14494,2016-02-20 21:22:35,13.05755,77.609534,12.909793,77.561099,Taxi Non AC,19.0,9.0,80,42,520.9
14495,2016-11-20 09:34:16,13.087837,77.606495,12.98894,77.48656,taxi Non ac,7.0,1.0,29,41,419.13
14496,2016-03-04 17:49:33,13.010994,80.169389,13.005007,80.191189,Mini Bus,,,56,33,41.31
14497,2015-07-17 02:26:26,12.851865,77.563012,12.968118,77.636253,Metro,,,58,44,1596.0
14498,2016-12-03 21:19:44,19.051223,72.875333,19.252761,72.88166,mini Bus,,,22,34,69.56
14499,2016-11-22 04:40:46,28.653342,77.009252,28.607575,76.966026,Mini Bus,,,8,24,71.32
14500,2016-02-09 07:54:43,25.311666,82.998718,25.385901,83.00266,Taxi AC,7.0,13.0,9,14,397.42
14501,2016-03-17 13:17:34,12.998404,77.49666,12.943801,77.617652,AC bus,,,18,22,52.69
14502,2015-11-26 16:54:18,28.72709,77.014876,28.621033,77.230492,Metro,,,13,28,52.48
14503,2016-03-22 12:43:27,12.907155,80.220884,12.895754,80.242618,taxi Non ac,21.0,10.0,4,5,52.99
14504,2016-11-05 18:03:11,19.027997,72.849418,19.031915,72.852871,AC Bus,,,2,12,57.36
14505,2015-10-26 05:31:49,12.987836,80.221215,12.94072,80.256347,auto rickshaw,,,35,31,323.05
14506,2016-04-20 03:37:17,25.295393,83.006704,25.34039,83.016793,AC Bus,,,3,25,75.66
14507,2016-06-25 05:53:01,12.990469,77.685484,12.856357,77.594148,Bus,,,42,27,27.91
14508,2016-02-13 08:49:18,12.885099,80.158445,13.063193,80.24775,Taxi AC,6.0,6.0,19,47,598.39
14509,2016-08-24 04:10:37,13.195652,80.170108,12.964224,80.184148,taxi Non ac,7.0,0.0,70,61,515.24
14510,2016-03-23 22:16:13,22.73961,88.428201,22.546524,88.449639,Ac Bus,,,43,48,48.72
14511,2015-12-07 16:27:25,19.128107,72.867013,19.06114,72.869548,Bus,,,32,19,52.92
14512,2016-07-02 19:00:28,13.030151,80.194171,13.191321,80.225039,AC Bus,,,39,41,34.96
14513,2016-07-19 06:11:19,19.186125,72.86944,19.175459,72.853176,mini bus,,,10,19,71.27
14514,2015-01-09 08:54:29,19.231081,72.88372,19.104972,72.841308,AC bus,,,21,45,61.67
14515,2016-07-26 11:13:38,19.129511,72.856169,19.166563,72.857832,Auto Rickshaw,,,0,21,222.37
14516,2015-12-19 01:27:55,19.16174,72.849668,19.020356,72.840239,Auto rickshaw,,,4,26,435.35
14517,2015-09-11 02:51:40,22.714175,88.403307,22.631797,88.380108,Taxi non Ac,10.0,10.0,1,35,469.34
14518,2015-03-02 17:40:21,19.14129,72.875398,19.134432,72.842045,taxi non ac,29.0,5.0,38,37,620.59
14519,2016-07-22 14:23:55,19.214815,72.87963,19.031062,72.873412,Metro,,,12,24,36.97
14520,2016-11-02 01:41:47,13.042039,80.235792,12.93958,80.220383,taxi non ac,25.0,9.0,30,29,326.81
14521,2015-12-23 13:32:00,19.069691,72.880971,19.07329,72.837535,Taxi Non AC,11.0,18.0,39,40,665.52
14522,2016-08-20 15:12:44,,,,,Mini Bus,,,66,41,30.45
14523,2015-10-23 03:53:03,13.191522,80.13435,12.972699,80.171645,AC bus,,,33,29,40.33
14524,2016-04-08 16:07:11,28.726092,77.12923,28.713782,76.990059,Mini Bus,,,12,26,74.27
14525,2015-04-03 19:10:19,12.997606,80.145993,13.00535,80.1573,Mini Bus,,,0,36,45.0
14526,2016-08-14 08:10:04,28.73586,77.21334,28.713186,76.971785,Bus,,,9,38,74.74
14527,2015-03-14 18:33:55,19.220256,72.882422,19.030716,72.846644,Metro,,,53,35,49.25
14528,2016-02-20 03:17:57,22.523103,88.432071,22.474217,88.423907,AC Bus,,,11,46,46.48
14529,2015-06-11 00:07:51,22.652561,88.433608,22.553079,88.43456,AC Bus,,,14,20,57.31
14530,2016-03-08 20:49:17,12.893009,77.497987,12.923909,77.71205,Bus,,,27,48,28.35
14531,2016-01-06 13:07:55,13.01511,80.237923,12.955099,80.176181,AC Bus,,,16,40,33.82
14532,2015-03-17 00:22:37,28.664175,76.998034,28.686514,76.969172,Mini Bus,,,11,9,55.4
14533,2015-06-11 01:27:25,28.718302,77.126831,28.643642,77.04257,ac bus,,,7,28,80.89
14534,2015-09-07 15:05:53,22.645053,88.420581,22.650951,88.418352,Mini Bus,,,34,31,49.46
14535,2016-11-20 06:59:04,19.049349,72.876092,19.212747,72.875547,Taxi AC,23.0,12.0,32,26,574.59
14536,2015-05-28 11:34:19,13.016351,77.703322,13.063301,77.469909,Metro,,,23,29,27.29
14537,2015-10-08 20:39:30,22.451945,88.430077,22.488812,88.401711,ac bus,,,6,11,40.7
14538,2015-08-26 23:27:12,25.268347,83.01721,25.308679,83.013045,auto rickshaw,,,64,40,1052.86
14539,2016-01-11 18:49:32,12.955596,80.253423,13.17328,80.214626,auto rickshaw,,,49,39,287.54
14540,2016-07-05 17:46:19,22.687952,88.397992,22.721503,88.412967,AC Bus,,,79,44,45.4
14541,2015-02-17 00:46:13,13.062638,80.160744,13.068235,80.239614,Auto Rickshaw,,,45,36,373.73
14542,2015-11-05 01:57:17,12.880483,77.609767,13.09431,77.465783,AC Bus,,,78,44,39.12
14543,2016-02-02 02:44:57,28.642516,76.97322,28.716894,77.082249,ac bus,,,46,45,78.92
14544,2016-10-15 17:48:35,22.516296,88.411069,22.553509,88.379182,Metro,,,11,11,15.66
14545,2015-09-22 04:38:46,28.663591,77.21715,28.623545,77.128238,Bus,,,47,27,56.23
14546,2016-01-02 18:32:15,13.124827,77.646017,13.015971,77.640075,Mini Bus,,,50,38,48.69
14547,2015-12-09 14:18:05,25.281005,82.979416,25.327534,82.978881,mini Bus,,,0,2,70.0
14548,2015-01-22 03:02:32,,,,,taxi ac,1.0,13.0,95,48,705.18
14549,2016-10-22 01:47:13,19.028464,72.87342,19.020434,72.841333,Mini bus,,,36,22,79.43
14550,2015-03-25 04:32:30,25.303228,82.972655,25.291374,83.018802,taxi Non ac,27.0,0.0,42,35,798.58
14551,2016-05-09 05:15:25,12.877843,77.646188,12.897702,77.472612,metro,,,64,43,34.43
14552,2015-06-25 00:47:44,28.705311,76.97924,28.692665,76.998073,Mini bus,,,1,7,48.97
14553,2016-06-18 15:28:48,19.029926,72.862031,19.163383,72.839537,Auto Rickshaw,,,85,43,626.94
14554,2016-08-20 13:41:04,28.768514,77.167328,28.63656,77.149957,Mini bus,,,57,41,63.73
14555,2015-03-18 12:15:35,19.181824,72.85055,19.075714,72.848531,Metro,,,55,45,56.11
14556,2015-09-27 19:35:15,12.882028,77.700809,12.851595,77.624387,taxi ac,12.0,4.0,18,30,369.32
14557,2016-09-26 02:27:00,12.933373,80.168336,13.175077,80.258938,metro,,,40,37,31.26
14558,2016-10-26 06:24:37,22.65785,88.417855,22.499764,88.421018,Metro,,,55,29,31.42
14559,2016-01-10 04:31:12,25.32912,83.002802,25.322575,82.969432,taxi non Ac,21.0,3.0,16,9,208.2
14560,2016-04-12 14:30:36,12.938863,80.168308,13.125636,80.191727,Metro,,,26,40,30.7
14561,2015-11-02 22:51:29,12.926816,80.238064,12.96458,80.159229,taxi Non Ac,5.0,13.0,35,20,230.82
14562,2015-06-13 06:19:48,22.664177,88.426361,22.682246,88.433294,taxi Non ac,11.0,5.0,0,8,107.71
14563,2015-03-14 14:17:25,28.703966,77.218393,28.571846,76.97907,Mini bus,,,44,29,78.42
14564,2015-02-19 11:06:54,22.498892,88.427181,22.58462,88.412804,Auto Rickshaw,,,2,12,94.75
14565,2016-08-25 04:24:12,13.138083,77.503105,13.077515,77.476072,metro,,,46,32,30.12
14566,2015-10-16 08:46:19,28.572289,77.032144,28.66213,77.224793,auto rickshaw,,,63,40,1066.71
14567,2016-02-15 05:31:34,28.726266,76.979221,28.61934,77.056036,AC bus,,,28,22,101.98
14568,2016-12-14 15:36:56,12.932415,80.163286,12.965907,80.209518,Auto rickshaw,,,20,3,187.2
14569,2015-09-03 18:15:26,28.691661,77.023632,28.707714,77.193128,Taxi AC,24.0,9.0,45,28,730.68
14570,2015-09-25 15:44:31,12.943252,80.156123,13.102655,80.14721,Taxi AC,14.0,17.0,21,37,433.28
14571,2016-12-12 09:15:02,22.601932,88.422488,22.498751,88.401189,metro,,,31,16,21.31
14572,2016-01-25 12:16:02,28.648611,77.095306,28.650261,77.120557,Auto rickshaw,,,40,25,367.56
14573,2016-10-19 12:15:56,28.648522,77.061495,28.754149,77.025137,Mini Bus,,,47,46,69.55
14574,2016-06-23 08:07:38,28.693039,77.04312,28.699315,77.07627,AUTO RICKSHAW,,,15,11,206.44
14575,2015-05-23 11:41:40,13.055517,77.56964,13.105709,77.474763,Mini bus,,,87,44,34.03
14576,2015-10-25 23:16:10,22.540721,88.419217,22.562918,88.428262,Bus,,,30,28,33.62
14577,2016-01-23 13:25:36,28.598646,76.986841,28.639555,77.225317,AC Bus,,,46,32,91.42
14578,2015-06-12 21:51:24,13.179527,80.23639,12.973133,80.222812,AC Bus,,,64,41,35.9
14579,2016-07-28 09:29:20,13.027959,80.142923,13.045631,80.230069,ac bus,,,35,25,37.41
14580,2016-08-20 17:52:44,22.618589,88.432383,22.709058,88.407394,Taxi non ac,28.0,19.0,41,26,332.93
14581,2016-04-03 20:51:50,12.971259,80.150345,13.02379,80.14218,Bus,,,50,47,26.23
14582,2016-08-19 01:03:19,19.192429,72.849187,19.241441,72.869723,ac bus,,,3,17,67.64
14583,2015-07-05 11:21:49,22.50499,88.42433,22.679489,88.44205,AC bus,,,4,43,44.62
14584,2016-04-19 05:03:23,12.977735,80.148175,13.143026,80.172035,taxi ac,27.0,18.0,3,47,601.87
14585,2015-01-20 02:12:59,28.735858,77.204554,28.768867,76.979667,Taxi AC,22.0,7.0,10,31,835.83
14586,2015-08-27 02:04:34,,,13.006168,77.585753,bus,,,49,47,27.83
14587,2016-04-11 12:34:11,13.037296,80.169574,13.050732,80.239082,metro,,,13,19,19.55
14588,2016-12-25 23:29:41,19.246952,72.872371,19.077279,72.850105,AUTO RICKSHAW,,,33,35,601.17
14589,2016-12-11 16:14:44,13.054323,77.460597,13.095441,77.521761,Metro,,,22,34,31.42
14590,2016-11-02 13:54:50,25.292742,83.001235,25.298372,83.013612,Ac Bus,,,25,22,103.07
14591,2015-03-19 09:38:49,25.320466,82.996502,25.377303,82.983688,Bus,,,9,18,63.61
14592,2016-11-25 06:44:28,13.033259,80.181362,12.883864,80.25332,AC Bus,,,21,26,37.85
14593,2015-02-19 10:52:25,25.381337,82.967158,25.280931,82.982901,ac bus,,,21,15,81.95
14594,2015-05-18 01:25:41,19.058729,72.875829,19.159404,72.861414,Auto rickshaw,,,2,35,610.79
14595,2016-03-16 16:33:48,28.720703,77.065829,28.650702,77.173733,taxi ac,6.0,18.0,0,34,825.12
14596,2016-08-24 08:30:53,19.153731,72.844718,19.079847,72.854028,Mini Bus,,,32,47,54.32
14597,2015-04-16 03:30:57,13.122851,77.535936,13.089941,77.651985,bus,,,27,33,33.12
14598,2015-10-02 15:12:11,25.342222,83.019269,25.342642,83.020815,Auto rickshaw,,,7,19,252.5
14599,2016-04-10 13:46:56,19.184134,72.854482,19.252143,72.839613,taxi Non Ac,27.0,15.0,18,21,363.8
14600,2015-12-25 18:09:37,28.714223,77.128309,28.714964,77.233915,Taxi Non AC,14.0,12.0,73,46,999.36
14601,2015-06-21 11:30:15,12.923765,77.475855,12.879804,77.652788,bus,,,5,27,27.85
14602,2016-07-18 19:58:41,22.469739,88.381939,22.537408,88.405447,taxi ac,30.0,6.0,17,15,226.82
14603,2016-03-24 15:53:25,13.052761,80.195396,13.111655,80.168893,Taxi AC,25.0,11.0,7,9,112.92
14604,2015-01-21 03:58:51,25.375245,82.997353,25.385634,82.995476,bus,,,1,3,21.45
14605,2015-09-23 07:47:43,22.632317,88.400636,22.656079,88.445706,mini bus,,,5,29,47.03
14606,2015-08-07 17:18:24,13.11591,80.220146,13.199481,80.227157,taxi non Ac,7.0,6.0,37,31,316.61
14607,2016-10-25 23:45:55,22.716517,88.379465,22.618267,88.385425,Metro,,,18,17,21.89
14608,2015-07-05 08:36:54,19.045035,72.859489,19.250805,72.844457,Taxi AC,9.0,1.0,21,35,761.47
14609,2015-10-13 13:25:11,22.526461,88.396748,22.554313,88.391666,taxi ac,27.0,13.0,49,32,489.0
14610,2016-03-19 21:44:29,28.563239,77.075667,28.745431,77.090622,AC bus,,,9,35,94.31
14611,2016-07-16 04:24:44,13.103383,77.48287,12.927003,77.639201,bus,,,68,39,38.17
14612,2015-08-22 03:31:45,19.215061,72.838525,19.238715,72.883556,Bus,,,20,33,53.11
14613,2015-12-16 01:02:24,22.462211,88.388244,22.568954,88.386827,bus,,,26,29,34.95
14614,2015-01-01 10:47:57,,,,,Ac Bus,,,29,22,52.7
14615,2016-09-27 09:18:00,13.009951,77.682969,13.115852,77.517469,Metro,,,32,37,33.46
14616,2015-03-14 04:24:52,19.04139,72.863044,19.020318,72.882341,Auto Rickshaw,,,12,8,120.49
14617,2015-08-28 18:05:51,12.864267,77.678971,13.133932,77.485816,Bus,,,70,41,24.62
14618,2016-05-19 23:25:31,22.53581,88.436303,22.615571,88.448556,Metro,,,66,41,39.18
14619,2016-09-20 21:55:03,28.598639,77.159021,28.698896,77.039788,Taxi AC,15.0,4.0,31,19,535.77
14620,2015-12-08 22:43:44,25.389422,82.995002,25.273217,82.964358,taxi ac,9.0,12.0,40,35,994.96
14621,2015-12-20 17:50:27,12.884121,77.520781,12.999384,77.51833,Taxi AC,23.0,2.0,71,8,476.34
14622,2015-01-11 23:57:20,22.545187,88.375118,22.459101,88.43068,bus,,,34,24,30.0
14623,2016-12-14 09:05:21,19.222776,72.882688,19.197613,72.881924,Auto Rickshaw,,,0,6,65.43
14624,2016-01-19 23:37:45,13.04701,77.655998,12.888816,77.606433,metro,,,8,37,33.45
14625,2016-01-28 09:47:06,25.367533,83.011769,25.262063,83.002955,AUTO RICKSHAW,,,25,17,226.63
14626,2015-01-18 17:15:04,13.03243,77.608299,12.870802,77.558228,Mini bus,,,40,26,37.09
14627,2016-02-03 18:53:30,13.140357,80.234942,13.107581,80.13368,Auto rickshaw,,,51,28,203.63
14628,2015-04-28 12:48:14,,,,,Metro,,,51,35,49.91
14629,2016-05-24 15:20:45,28.64197,77.072652,28.629071,77.006657,Mini Bus,,,33,48,69.08
14630,2016-03-10 21:15:03,,,,,Auto Rickshaw,,,15,25,428.58
14631,2016-10-06 11:13:49,19.217179,72.865842,19.079888,72.869569,Bus,,,21,44,41.09
14632,2016-11-03 01:44:58,22.568001,88.435594,22.609495,88.376434,auto rickshaw,,,6,19,222.3
14633,2016-10-08 14:03:46,22.504697,88.390762,22.480234,88.437821,Metro,,,23,28,30.55
14634,2015-01-23 04:32:40,12.948518,77.483338,12.98356,77.68672,Taxi AC,9.0,17.0,22,45,623.29
14635,2016-05-04 13:13:47,22.664631,88.424878,22.46798,88.37847,Auto rickshaw,,,8,47,525.09
14636,2015-08-26 09:33:55,,,13.00099,77.701059,Metro,,,39,40,32.58
14637,2015-02-18 15:50:04,,,13.086026,77.583315,taxi ac,21.0,10.0,13,18,230.52
14638,2016-09-01 05:03:12,22.497486,88.439572,22.577406,88.407807,mini bus,,,0,35,53.51
14639,2016-09-03 13:53:58,19.0337,72.880416,19.208246,72.858471,Mini Bus,,,12,42,51.14
14640,2016-12-23 16:34:09,19.030978,72.870825,19.165337,72.83726,bus,,,41,38,59.65
14641,2016-08-23 12:12:03,12.919292,80.177457,12.927483,80.137589,Taxi Non AC,27.0,4.0,7,9,89.65
14642,2015-11-17 13:31:31,28.618858,77.136948,28.719008,77.190164,metro,,,75,45,69.59
14643,2015-07-14 03:16:19,22.624497,88.449797,22.543462,88.447572,metro,,,21,14,19.17
14644,2016-07-04 19:42:07,28.569671,76.974993,28.577018,76.98012,mini Bus,,,4,19,88.26
14645,2015-02-26 20:16:37,,,28.556831,76.960151,metro,,,22,40,63.89
14646,2016-10-01 17:32:44,12.999177,80.216964,13.169359,80.151294,taxi ac,4.0,18.0,5,26,310.8
14647,2015-09-12 12:42:19,13.028686,77.589473,12.867519,77.472287,mini bus,,,64,42,32.74
14648,2015-11-23 13:20:48,25.330228,82.973384,25.324179,83.018595,Taxi AC,13.0,7.0,10,10,250.37
14649,2015-04-14 04:02:22,19.244712,72.876488,19.201582,72.872442,ac bus,,,50,27,65.04
14650,2016-07-20 00:47:56,19.052934,72.878451,19.075165,72.874497,metro,,,14,36,50.26
14651,2016-01-09 14:49:45,19.097375,72.838647,19.040012,72.86085,ac bus,,,79,45,62.74
14652,2016-02-06 12:34:41,12.877461,77.609363,12.987151,77.715054,Mini bus,,,1,18,43.83
14653,2015-10-10 03:20:36,28.663648,77.220134,28.712826,77.063607,Ac Bus,,,43,36,97.82
14654,2015-04-19 12:18:01,22.514918,88.435943,22.481518,88.385258,Taxi non Ac,28.0,15.0,3,10,129.64
14655,2015-02-27 18:10:00,25.263522,82.992265,25.288735,82.99007,Taxi AC,22.0,3.0,4,23,554.59
14656,2016-02-05 15:25:16,19.065741,72.846104,19.231559,72.852173,taxi ac,15.0,3.0,42,23,484.87
14657,2016-01-13 18:34:40,19.184224,72.836737,19.099887,72.883598,Auto Rickshaw,,,40,26,307.38
14658,2016-03-12 06:34:53,12.932481,77.631829,13.081778,77.515969,mini Bus,,,38,46,34.1
14659,2015-07-01 18:54:15,28.765811,76.990981,28.691485,77.125694,taxi ac,12.0,16.0,68,45,1155.55
14660,2015-11-28 10:32:01,13.206755,80.258012,13.128713,80.186771,AUTO RICKSHAW,,,46,38,272.31
14661,2015-05-16 04:30:43,28.612559,77.179368,28.593569,77.197884,Mini bus,,,33,40,62.87
14662,2016-01-05 16:48:03,22.617401,88.396748,22.589452,88.404605,Bus,,,6,28,35.12
14663,2015-11-18 22:50:21,25.293001,82.99404,25.31902,83.009086,Auto Rickshaw,,,1,5,94.64
14664,2016-11-23 15:03:17,13.074316,80.205991,12.987813,80.245785,bus,,,30,47,26.42
14665,2015-04-16 06:34:37,22.719383,88.396164,22.493647,88.445287,bus,,,4,27,33.57
14666,2016-12-08 04:50:16,22.585014,88.40406,22.453152,88.449985,Auto rickshaw,,,4,33,430.7
14667,2015-06-23 21:36:23,22.635773,88.404869,22.730642,88.437344,taxi ac,15.0,4.0,26,43,695.38
14668,2016-03-20 16:24:12,12.921969,80.239965,13.184794,80.153093,taxi Non ac,23.0,19.0,39,43,426.64
14669,2016-05-08 12:17:33,12.901028,77.652253,12.846048,77.462599,Mini Bus,,,48,46,35.26
14670,2015-03-23 08:52:39,13.018532,80.244182,12.888914,80.153517,Auto rickshaw,,,26,47,584.62
14671,2015-07-04 00:16:23,19.247078,72.843091,19.067893,72.860051,Taxi non ac,13.0,0.0,30,37,662.37
14672,2016-01-20 05:04:40,12.882227,77.708604,13.109999,77.570681,Taxi non ac,5.0,7.0,49,39,472.1
